test_id,number,problem,choice_1,choice_2,choice_3,choice_4,choice_5,answer
KSAT_2023_07_고3_화학Ⅱ,1,"다음은 A(g)로부터 B(g)가 생성되는 반응의 열화학 반응식과 이에 대한 설명이다. 강철 용기에서 이 반응이 평형을 이루고 있을 때, 온도를 (ㄱ)시키면 A의 농도는 감소하고 B의 농도는 (ㄴ)하다/한다. (ㄱ)과 (ㄴ)으로 가장 적절한 것은?","감소, 감소","증가, 일정","감소, 일정","증가, 증가","감소, 증가",4
KSAT_2023_07_고3_화학Ⅱ,2,"다음은 25℃, 1atm에서 N₂(g)와 F₂(g)이 반응하여 NF₃(g)가 생성되는 반응의 열화학 반응식이다.
N₂(g) + 3F₂(g) → 2NF₃(g) ΔH = α
25℃, 1 atm에서 NF₃(g) 4 mol이 분해되어 N₂(g) 2 mol과 F₂(g) 6 mol이 생성되는 반응의 반응 엔탈피(ΔH)는?",-4α,-2α,-α,α,2α,2
KSAT_2023_07_고3_화학Ⅱ,3,"다음은 25℃, 1 atm에서 X(g)로부터 Y(g)가 생성되는 반응의 자료와 이에 대한 학생들의 대화이다.
○ 열화학 반응식과 정반응의 활성화 에너지(Ea)
X(g) ⇌ Y(g) ΔH = -200 kJ, Ea = 11 kJ/mol
학생 A: 정반응은 발열 반응이야.
학생 B: 역반응의 활성화 에너지는 211 kJ/mol이야.
학생 C: 정촉매를 사용하면 정반응의 반응 엔탈피(ΔH)가 작아져.
25℃, 1 atm에서 제시한 내용이 옳은 학생만을 있는 대로 고른 것은?",A,C,"A, B","B, C","A, B, C",3
KSAT_2023_07_고3_화학Ⅱ,4,"[MultiModal] 그림은 3개의 강철 용기에 기체가 들어 있는 것을 나타낸 것이다. x는? (단, A와 B는 반응하지 않는다.)",1,2,3,4,5,2
KSAT_2023_07_고3_화학Ⅱ,7,"[MultiModal] 다음은 A(g)와 B(g)가 반응하여 C(g)가 생성되는 반응의 화학 반응식이다. 그림은 꼭지로 분리된 두 강철 용기에 A(g)와 B(g)가 들어 있는 모습을 나타낸 것이다. 꼭지를 열어 반응이 완결되고 충분한 시간이 흐른 후, 혼합 기체에서 C(g)의 부분 압력은 ⁴/₅ atm이다. P는? (단, 온도는 일정하고, 연결관의 부피는 무시한다.)",½,1,⁵/₄,8/5,⁵/₂,2
KSAT_2023_07_고3_화학Ⅱ,8,"표는 물에 A(s)와 B(s)를 함께 녹인 수용액 (가)~(다)에 대한 자료이다. A의 분자량 / B의 분자량은? (단, A와 B는 비휘발성, 비전해질이며 서로 반응하지 않는다. 용액은 라울 법칙을 따른다.)",³/₅,³/₂,⁵/₄,⁵/₂,5,1
KSAT_2023_07_고3_화학Ⅱ,13,"다음은 A(g)로부터 B(g)와 C(g)가 생성되는 반응의 화학 반응식과 온도 T에서 농도로 정의되는 평형 상수(K)이다. 표는 온도 T에서 1L 강철 용기에 A(g) a mol을 넣고 반응시켰을 때 B의 몰 분율에 따른 반응 지수(Q)와 평형 상수(K)의 비(Q/K)를 나타낸 것이다. x는? (단, 온도는 T로 일정하다.)",¹/₃,³/₅,¹/₅,⁵/₇,⁷/₉,2
KSAT_2023_07_고3_화학Ⅱ,14,"[MultiModal] 그림은 25℃에서 물 w g에 A(s)와 B(s)를 함께 녹인 수용액의 증기 압력을 A(s)의 질량 / B(s)의 질량에 따라 나타낸 것이다. 물에 녹인 A(s)와 B(s)의 질량의 합은 10 g으로 일정하고, 25℃에서 물의 증기 압력은 P mmHg이다. 분자량은 물, A, B가 각각 18, 60, 180이다. x는? (단, A와 B는 비휘발성, 비전해질이며 서로 반응하지 않는다. 용액은 라울 법칙을 따른다.)",³/₄,⁷/₄,³/₂₀,³/₅,⁵/₄,3
KSAT_2023_07_고3_화학Ⅱ,15,"다음은 25℃, 1 atm에서 3가지 열화학 반응식과 3가지 결합의 결합 에너지이다. 이 자료로부터 구한 2x+y-z는? (단, 25℃, 1 atm에서 N₂(g), H₂(g), Cl₂(g)의 생성 엔탈피는 0이다.)",-a+425,-a+850,-a+865,a+425,a+865,1
KSAT_2023_07_고3_화학Ⅱ,17,"표는 25℃에서 혼합 수용액 (가)와 (나)에 대한 자료이다. (나)에서 ([HB⁺]/[B⁻]) = 2이다. 25℃에서 x · HA의 이온화 상수(Kₐ) / HB의 이온화 상수(Kₐ)는? (단, 25℃에서 물의 이온화 상수(Kʷ)는 1×10⁻¹⁴이며, 혼합 수용액의 부피는 혼합 전 각 수용액의 부피의 합과 같다.)",¹/₁₀₀,¹/₁₀,¹/₂,2,10,4
KSAT_2023_06_고3_지구과학Ⅱ,5,"[MultiModal] 그림은 어느 지역에서 지층의 주향과 경사를 측정한 지질 답사 기록에 대해 학생 A, B, C가 대화하는 모습이다. 제시한 내용이 옳은 학생만을 있는 대로 고른 것은?",A,B,"A, C","B, C","A, B, C",1
KSAT_2023_06_고3_지구과학Ⅱ,12,"[MultiModal] 그림 (가)는 우리나라 지질 계통의 일부를, (나)는 우리나라에 분포하는 암석의 지질 시대별 비율을 나타낸 것이다. 이에 대한 설명으로 옳지 않은 것은?",A는 ㉠ 시기에 생성되었다.,㉡은 고생대이다.,C에서 해성층이 발견된다.,B는 대보 조산 운동 이전에 생성되었다.,B에서 공룡 발자국 화석이 발견된다.,4
KSAT_2024_03_고3_물리학Ⅰ,9,"[MultiModal] 그림과 같이 물체가 점 a~d를 지나는 등가속도 직선 운동을 한다. a와 b, b와 c, c와 d 사이의 거리는 각각 L, x, 3L이다. 물체가 운동하는 데 걸리는 시간은 a에서 b까지와 c에서 d까지가 같다. a, d에서 물체의 속력은 각각 v, 4v이다.
x는?",2L,4L,6L,8L,10L,4
KSAT_2024_03_고3_물리학Ⅰ,10,"[MultiModal] 그림과 같이 관찰자의 관성계에 대해 동일 직선 위에 있는 점 P, Q, R은 정지해 있으며, 점광원 X가 있는 우주선이 0.5c로 등속도 운동하고 있다. 표는 사건 I~IV를 나타낸 것으로, 관찰자의 관성계에서 I과 II가 동시에, III과 IV가 동시에 발생한다.
사건: I, II, III, IV
내용: I (X와 P의 위치가 일치), II (빛이 X에서 방출), III (X와 Q의 위치가 일치), IV (II의 빛이 R에 도달)
우주선의 관성계에서, I과 II의 발생 순서와 III과 IV의 발생 순서로 옳은 것은? (단, c는 빛의 속력이다.)","I과 II가 동시에 발생, II이 IV보다 먼저 발생","I과 II가 동시에 발생, IV가 III보다 먼저 발생","I이 II보다 먼저 발생, III과 IV가 동시에 발생","I이 II보다 먼저 발생, III이 IV보다 먼저 발생","I이 II보다 먼저 발생, IV가 III보다 먼저 발생",2
KSAT_2024_03_고3_물리학Ⅰ,12,"[MultiModal] 다음은 임계각을 찾는 실험이다.
[실험 과정]
(가) 반원형 매질 A, B, C 중 두 매질을 서로 붙인다.
(나) 단색광 P를 원의 중심으로 입사시키고, 입사각을 0에서부터 연속적으로 증가시키면서 임계각을 찾는다.
[실험 결과]
실험 I (임계각: 40°), 실험 II (임계각: 50°), 실험 III (임계각: ?)
실험 III의 결과로 가장 적절한 것은?",1번 이미지,2번 이미지,3번 이미지,4번 이미지,5번 이미지,1
KSAT_2024_03_고3_물리학Ⅰ,14,"[MultiModal] 그림은 물체 A~D가 실 p, q, r로 연결되어 정지해 있는 모습을 나타낸 것이다. A와 B의 질량은 각각 2m, m이고, C와 D의 질량은 같다. p를 끊었을 때, C는 가속도의 크기가 (2/9)g로 일정한 직선 운동을 하고, r이 D를 당기는 힘의 크기는 (10/9)mg이다.
r을 끊었을 때, D의 가속도의 크기는? (단, g는 중력 가속도이고, 실의 질량, 공기 저항, 모든 마찰은 무시한다.)",(2/9)g,(1/5)g,(3/5)g,(4/9)g,(5/9)g,2
KSAT_2024_03_고3_물리학Ⅰ,16,"[MultiModal] 그림과 같이 세기와 방향이 일정한 전류가 흐르는 가늘고 무한히 긴 직선 도선 A, B, C가 xy평면에 고정되어 있다. C에는 +x방향으로 세기가 10I_0인 전류가 흐른다. 점 p, q는 xy평면상의 점이고, p와 q에서 A, B, C의 전류에 의한 자기장의 세기는 모두 0이다.
A에 흐르는 전류의 세기는?",7I_0,8I_0,9I_0,10I_0,11I_0,3
KSAT_2023_11_수능_생명과학Ⅰ,13,"다음은 사람의 유전 형질 (가)~(다)에 대한 자료이다.
○ (가)~(다)의 유전자는 서로 다른 3개의 상염색체에 있다.
○ (가)는 대립유전자 A와 a에 의해 결정되며, A는 a에 대해 완전 우성이다.
○ (나)는 대립유전자 B와 b에 의해 결정되며, 유전자형이 다르면 표현형이 다르다.
○ (다)는 1쌍의 대립유전자에 의해 결정되며, 대립유전자에는 D, E, F가 있다. D는 E, F에 대해, E는 F에 대해 각각 완전 우성이다.
○ P의 유전자형은 AaBbDF이고, P와 Q는 (나)의 표현형이 서로 다르다.
○ P와 Q 사이에서 ㉠가 태어날 때, ㉠가 P와 (가)~(다)의 표현형이 모두 같을 확률은 5이다.
16
○ ㉠가 유전자형이 AAbbFF인 사람과 (가)~(다)의 표현형이 모두 같을 확률은 1이다.
32
㉠의 유전자형이 aabbDF일 확률은? (단, 돌연변이는 고려하지 않는다.) [3점]",1/8,1/16,1/32,1/64,3/32,4
KSAT_2024_10_고3_물리학Ⅱ,1,"[MultiModal]그림은 태블릿으로 현대 수소 원자 모형을 보면서 학생 A, B, C가 대화하는 모습을 나타낸 것이다.
제시한 내용이 옳은 학생만을 있는 대로 고른 것은?",A,C,"A, B","B, C","A, B, C",4
KSAT_2024_10_고3_물리학Ⅱ,2,"[MultiModal]그림과 같이 xy평면에 수직인 무한히 긴 직선 도선 A, B, C에 세기가 각각 I, I, I인 전류가 흐른다. A, B, C는 각각 x축상의 x=-2d, x=2d와 y축상의 y=d에 고정되어 있다. 점 P에서 세 도선의 전류에 의한 자기장은 0이다. I는?",I,2I,3I,4I,5I,3
KSAT_2024_10_고3_물리학Ⅱ,9,"[MultiModal]그림은 길이가 l인 실에 연결되어 왕복 운동을 하는 물체 A가 최저점을 속력 v로 지나는 모습과, 물체 B가 수평면과 60°의 각으로 2v의 속력으로 던져져 포물선 운동을 하는 모습을 나타낸 것이다. A와 연결된 실이 연직 방향과 이루는 각의 최댓값은 60°이다. A의 최저점과 B의 경로상의 점 p의 높이는 같고, A와 B의 최고점의 높이는 H로 같다. A의 중력 퍼텐셜 에너지는 최고점에서가 최저점에서보다 E만큼 크다. A와 B의 질량은 같다.
H와 p에서 B의 운동 에너지 E로 옳은 것은? (단, 물체의 크기와 실의 질량은 무시한다.)","H: E, p: (3/2)E","H: E, p: (1/2)E","H: (1/2)E, p: (3/2)E","H: (1/2)E, p: (2/1)E","H: (1/2)E, p: (1/2)E",2
KSAT_2024_10_고3_물리학Ⅱ,10,"[MultiModal]그림 (가)는 수평면에서 정지해 있는 음파 측정기와 일정한 진동수의 음파를 발생시키며 직선 운동을 하는 음원을 나타낸 것이다. 그림 (나)는 (가)의 음파 측정기와 음원 사이의 거리 x를 시간 t에 따라 나타낸 것이다. 음원이 t=t, t=7t일 때 발생시킨 음파를 음파 측정기가 측정한 진동수는 각각 3f, 4f이다.
t=4t일 때, 음파 측정기가 측정한 진동수는? (단, 음속은 일정하다.)",(19/6)f,(10/3)f,(7/2)f,(11/4)f,(23/6)f,2
KSAT_2024_10_고3_물리학Ⅱ,11,"[MultiModal]그림은 전압이 V로 일정한 전원, 방전된 평행판 축전기 A, B, 스위치 S로 구성된 회로에서 S를 a에 연결하여 A가 완전히 충전된 상태를 나타낸 것이다. A, B의 극판의 면적은 같고, 극판 사이의 거리는 B가 A의 2배이며, B는 유전율이 3ε인 유전체로 완전히 채워져 있다. A에 저장된 전기 에너지는 E이다.
A가 완전히 충전된 상태에서 S를 b에 연결하여 B가 완전히 충전되었을 때, B에 저장된 전기 에너지는? (단, ε은 진공의 유전율이다.)",E,4E,6E,10E,12E,3
KSAT_2024_10_고3_물리학Ⅱ,13,"[MultiModal]그림과 같이 질량이 m인 물체가 수평면과 나란하고 반지름이 r인 원판의 한쪽 끝에 실로 연결되어 수평면과 45°를 이루는 원뿔의 바깥 면을 따라 원판과 함께 등속 원운동을 한다. 원판은 중심이 원뿔의 꼭짓점에 있으며, 원뿔의 중심축에 고정된 회전축과 연결되어 있다. 물체의 원운동 궤도 반지름은 2r이고, 원운동의 주기는 8πr이다.
실이 물체를 당기는 힘의 크기는? (단, 중력 가속도는 g이고, 원판의 두께, 물체의 크기, 실의 질량, 공기 저항과 모든 마찰은 무시한다.)",√(5)/8 mg,3√(5)/8 mg,√(5)/2 mg,5√(5)/8 mg,√(5)mg,2
KSAT_2024_10_고3_물리학Ⅱ,14,"[MultiModal]그림 (가)와 같이 간격이 d인 이중 슬릿에 파장이 λ인 단색광을 비추었더니 스크린에 이웃한 밝은 무늬의 간격 ∆x가 a인 간섭무늬가 생겼다. 그림 (나)는 (가)에서 단색광의 파장이 λ 또는 λ인 빛을 이중 슬릿에 비출 때 ∆x를 슬릿의 간격 d에 따라 나타낸 것이다.
λ는?",9/16 λ,1/2 λ,3/4 λ,9/4 λ,2λ,3
KSAT_2024_10_고3_물리학Ⅱ,16,"[MultiModal]그림과 같이 길이가 10L이고 질량이 2m인 막대 A, B가 실에 매달려 수평을 이루며 정지해 있다. A의 왼쪽 끝으로부터 L만큼 떨어진 지점에는 질량이 6m인 물체가 놓여 있고, B의 왼쪽 끝에서 4L만큼 떨어진 지점에 놓인 질량이 4m인 물체가 A를 떠받치고 있다. 실 p가 B를 당기는 힘의 크기는 실 q가 A를 당기는 힘의 크기와 같다.
x는? (단, 막대의 밀도는 균일하고, 막대의 두께와 폭, 실의 질량은 무시한다.)",(13/16)L,(14/3)L,(5/3)L,(16/3)L,(6/5)L,1
KSAT_2024_10_고3_물리학Ⅱ,18,"[MultiModal]그림과 같이 수평면과 경사면이 만나는 점 p에 정지해 있는 질량이 m인 물체에 경사면과 나란한 방향으로 크기가 mg인 힘을 경사면 위의 점 q까지만 작용하였다. 물체는 곡선구간을 지난 후 수평 방향으로 운동하며 마찰 구간 I, II, 점 r을 지난다. 물체의 운동 에너지는 q와 r에서 각각 mgd, (7/16)mgd이다. I과 II의 길이는 p, q 사이 거리의 1/2배로 같고, p, q의 높이차는 d이다. 물체가 p에서 q까지 운동하는 데 걸린 시간은 II에서 운동하는 데 걸린 시간의 2배이다.
I과 II에서 물체에 작용하는 마찰력의 크기를 각각 F, F라고 할 때, F/F는? (단, 중력 가속도는 g이고, 물체의 크기, 공기 저항, 마찰 구간을 제외한 모든 마찰은 무시한다.)",7/8,8/9,1,9/8,7,1
KSAT_2024_10_고3_물리학Ⅱ,20,"[MultiModal]그림 (가)와 같이 x축상의 x=-4d에서 시간 t=0일 때 물체 A를 수평면과 45°의 각도로 던진 후, y축상의 y=d에서 시간차를 두고 물체 B를 수평면과 θ의 각을 이루며 던졌더니 A, B는 각각 포물선 운동을 하여 xy평면상의 점 p에서 만난다. p는 y축으로부터 2d만큼 떨어진 점이다. 그림 (나)는 A와 B의 속도의 차(A의 속도-B의 속도)를 V라 할 때, V의 x, y성분 V, V를 각각 t에 따라 나타낸 것이다.
tanθ는? (단, 물체의 크기는 무시한다.)",15/8,17/8,19/8,21/8,23/8,1
KSAT_2024_06_고3_생명과학Ⅰ,14,"다음은 사람의 유전 형질 (가)와 (나)에 대한 자료이다.
--- ○ (가)의 유전자는 6번 염색체에, (나)의 유전자는 7번 염색체에 있다.
○ (가)는 1쌍의 대립유전자에 의해 결정되며, 대립유전자에는 A, B, D가 있다. (가)의 표현형은 4가지이며, (가)의 유전자형이 AA인 사람과 AB인 사람의 표현형은 같고, 유전자형이 BD인 사람과 DD인 사람의 표현형은 같다.
○ (나)는 2쌍의 대립유전자 E와 e, F와 f에 의해 결정된다.
○ (나)의 표현형은 유전자형에서 대문자로 표시되는 대립유전자의 수에 의해서만 결정되며, 이 대립유전자의 수가 다르면 표현형이 다르다.
○ P의 유전자형은 ABEeFf이고, P와 Q는 (나)의 표현형이 서로 같다.
○ P와 Q 사이에서 ⓐ가 태어날 때, ⓐ에게서 나타날 수 있는 (가)와 (나)의 표현형은 최대 12 가지이다.
ⓐ의 (가)와 (나)의 표현형이 모두 Q와 같을 확률은? (단, 돌연변이와 교차는 고려하지 않는다.)",1/8,3/16,1/4,3/8,1/16,4
KSAT_2024_11_수능_생명과학Ⅱ,16,"다음은 동물 종 P의 집단 I과 II에 대한 자료이다. I에서 유전자형이 AA*BB*인 암컷이 임의의 수컷과 교배하여 자손(F1)을 낳을 때, 이 F1에게서 (가)와 (나)가 모두 발현될 확률은? (단, I과 II에서 각각 암컷과 수컷의 개체 수는 같다.) [3점]",1/2,2/5,3/4,4/5,5/6,2
KSAT_2025_07_고3_물리학Ⅱ,1,"[MultiModal] 그림은 무게가 10N인 물체가 천장에 연결된 실 p, q에 매달려 정지해 있는 것을 나타낸 것이다. p, q가 물체를 당기는 힘의 합력의 크기는?",5N,5√3N,10N,15N,10√3N,3
KSAT_2025_07_고3_물리학Ⅱ,2,"[MultiModal] 그림은 교류 전원에 안테나를 연결하여 전자기파를 발생시키고 이를 수신하는 회로를 보고 학생 A, B, C가 대화하는 모습을 나타낸 것이다.
제시한 내용이 옳은 학생만을 있는 대로 고른 것은?",A,B,C,"A, C","B, C",5
KSAT_2025_07_고3_물리학Ⅱ,6,"[MultiModal] 그림은 xy평면에서 -y방향으로 속력 3m/s로 등속도 운동하던 질량 2kg인 물체에 xy평면과 나란하게 작용하는 힘 F의 x성분 Fx와 y성분 Fy를 F가 작용한 순간부터 시간에 따라 나타낸 것이다.
2초부터 6초까지 F가 물체에 한 일은? (단, 물체에는 F이외의 다른 힘은 작용하지 않는다.)",80 J,120 J,164 J,200 J,236 J,4
KSAT_2025_07_고3_물리학Ⅱ,14,"[MultiModal] 그림 (가), (나)와 같이 한 변의 길이가 2d이고 저항값이 R인 정사각형 금속 고리가 균일한 자기장 영역 I, II가 있는 xy평면상에서 각각 +x, +y 방향으로 일정한 속력 v로 운동한다. (가)와 (나)에서 고리상의 점 p가 x축상의 x=d인 지점을 지나는 순간 p에 흐르는 전류의 세기는 각각 I1, I2이다. I, II에서 자기장의 세기는 각각 2B0, B0이고, 자기장의 방향은 xy평면에 수직이며 서로 반대이다.
I1/I2는?",1/2,1,3/2,2,5/3,3
KSAT_2025_07_고3_물리학Ⅱ,18,"[MultiModal] 그림과 같이 경사각이 30°인 빗면 위에서 물체 A, B를 각각 점 p에서 빗면에 수직인 방향으로 속력 v로, 점 r에서 빗면과 30°의 각을 이루는 방향으로 속력 2v로 동시에 던지는 순간, 빗면을 내려오던 물체 C가 점 q를 속력 v로 지난다. A와 B가 포물선 운동을 하여 q에서 만나는 순간 C는 r를 지난다.
v는? (단, 물체는 동일 연직면상에서 운동하고, 물체의 크기, 모든 마찰은 무시한다.)",1/√3 v,1/√2 v,3v,4/√2 v,5/√3 v,1
KSAT_2025_07_고3_물리학Ⅱ,20,"[MultiModal] 그림과 같이 xy평면에서 물체 A는 -y방향으로 속력 3v0으로 원점 O를, 물체 B는 x축상의 점 p를 동시에 지나 각각 등가속도 운동을 하여 y축상의 점 q에서 만난다. q에서 만나는 순간 A, B의 속력은 5v0으로 같고, 운동 방향은 서로 수직이다. A, B의 가속도의 크기는 각각 aA, aB이고, B는 p에서 q까지 직선 운동을 한다.
aA/aB는? (단, 물체의 크기는 무시한다.)",√3/2,3/√13,5/10,3/√13,2√3,4
KSAT_2024_04_고3_화학Ⅰ,2,"[MultiModal] 그림은 He⁺을 모형으로 나타낸 것이다. ○, ○, •는 양성자, 중성자, 전자를 순서 없이 나타낸 것이다. 다음 중 H⁺의 모형으로 가장 적절한 것은?",1번 보기,2번 보기,3번 보기,4번 보기,5번 보기,5
KSAT_2024_04_고3_화학Ⅰ,4,"다음은 Ne을 제외한 2주기 원소에 대한 자료이다.
Li Be B C N O F
○ 제시된 원소 중 원자가 전자가 느끼는 유효 핵전하가 O보다 큰 원소의 가짓수는 ㉠이다.
○ 제시된 원소 중 제1 이온화 에너지가 B보다 크고, N보다 작은 원소의 가짓수는 ㉡이다.
㉠ + ㉡은?",2,4,6,7,8,2
KSAT_2024_04_고3_화학Ⅰ,6,"[MultiModal] 그림은 0.1 M A(aq) 100 mL에 서로 다른 부피의 a M A(aq)을 추가하여 수용액 (가)와 (나)를 만드는 과정을 나타낸 것이다.
b/a는?",1/2,1/3,2/3,3/4,4/5,3
KSAT_2024_04_고3_화학Ⅰ,8,"[MultiModal] 다음은 C₂H₄(g)와 O₂(g)가 반응하여 CO₂(g)와 H₂O(l)이 생성되는 반응의 화학 반응식이다.
2C₂H₆(g) + aO₂(g) → bCO₂(g) + 6H₂O(l)
(a, b는 반응 계수)
그림은 실린더에 C₂H₄(g)와 O₂(g)를 넣고 반응을 완결시켰을 때, 반응 전과 후 실린더에 존재하는 모든 물질을 나타낸 것이다. 실린더 속 기체의 부피비는 반응 전 : 반응 후 = 9 : V이다.
V는? (단, H, C, O의 원자량은 각각 1, 12, 16이고, 실린더 속 기체의 온도와 압력은 일정하다.)",11/4,11/2,11,22,44,4
KSAT_2024_04_고3_화학Ⅰ,15,"다음은 t℃, 1기압에서 실린더 (가)와 (나)에 들어 있는 기체에 대한 자료이다.
○ ㉠과 ㉡은 서로 다르며, 각각 3N과 4N 중 하나이다.
(나) 속 N₂O(g)의 질량/(가) 속 N₂O₂(g)의 질량은? (단, N, O의 원자량은 각각 14, 16이다.)",5/8,11/15,11/10,23/20,6/5,2
KSAT_2024_04_고3_화학Ⅰ,16,"다음은 바닥상태 원자 X에 대한 자료이다. n은 주 양자수, l은 방위(부) 양자수이다.
on = x인 오비탈에 들어 있는 전자 수는 3이다.
ol = y인 오비탈에 들어 있는 전자 수는 6이다.
x + y는? (단, X는 임의의 원소 기호이다.)",1,2,3,4,5,3
KSAT_2024_04_고3_화학Ⅰ,17,"다음은 산화 환원 반응의 화학 반응식이다.
aCrO₂ + bClO⁻ + cH₂O → dCrO₄²⁻ + eCl₂ + fOH⁻
(a~f는 반응 계수)
f/(a+b)는?",1/5,1/4,2/5,1/2,3/4,4
KSAT_2024_04_고3_화학Ⅰ,19,"다음은 A(g)와 B(g)가 반응하여 C(g)와 D(g)를 생성하는 반응의 화학 반응식이다.
A(g) + 3B(g) → xC(g) + xD(g) (x는 반응 계수)
표는 실린더에 A(g)와 B(g)를 넣고 반응을 완결시킨 실험 I, II에 대한 자료이다. I, II에서 반응 후 생성된 C(g)의 질량은 22w g으로 서로 같다.
x X (B의 분자량/D의 분자량)은? (단, 실린더 속 기체의 온도와 압력은 일정하다.)",12/11,24/11,32/9,16/3,64/9,3
KSAT_2024_04_고3_화학Ⅰ,20,"다음은 a M HA(aq)과 bM B(OH)₂(aq)의 부피를 달리하여 혼합한 용액 (가)와 (나)에 대한 자료이다.
○ 수용액에서 HA는 H⁺과 A⁻으로, B(OH)₂는 B²⁺과 OH⁻으로 모두 이온화된다.
b/a는? (단, 물의 자동 이온화는 무시하며, A⁻과 B²⁺은 반응하지 않는다.)",1,2/3,4/5,8/5,5/2,4
KSAT_2022_06_고3_물리학Ⅱ,1,"[MultiModal] 그림은 학생 A, B, C가 블랙홀에 대해 대화하는 모습을 나타낸 것이다.
제시한 내용이 옳은 학생만을 있는 대로 고른 것은?",A,B,"A, C","B, C","A, B, C",5
KSAT_2022_06_고3_물리학Ⅱ,4,"[MultiModal] 다음은 변압기에 대한 설명이다.
N₁: N₂ = 1:2일 때, V₂, I₂로 옳은 것은? (단, 변압기에서의 에너지 손실은 무시한다.)","V₂=V₁, I₂=I₁","V₂=V₁/2, I₂=I₁","V₂=V₁, I₂=I₁/2","V₂=2V₁, I₂=I₁/2","V₂=2V₁, I₂=2I₁",4
KSAT_2022_06_고3_물리학Ⅱ,6,"[MultiModal] 그림은 전압이 6V인 전원, 가변 저항, 저항값이 1Ω인 저항 A로 구성한 회로를 나타낸 것이다. 가변 저항의 저항값이 R₀, 2R₀일 때 A에서 소비되는 전력은 각각 9W, P₀이다.
P₀은?",2W,4W,6W,8W,10W,2
KSAT_2022_06_고3_물리학Ⅱ,10,"[MultiModal] 그림은 전압이 일정한 전원, 전류계, 저항, 스위치 S로 구성한 회로를 나타낸 것이다. S를 닫기 전 전류계에 흐르는 전류의 세기는 I₀이다.
S를 닫은 후 전류계에 흐르는 전류의 세기는?",I₀,I₀/3,I₀/2,3I₀/5,5I₀/3,1
KSAT_2022_06_고3_물리학Ⅱ,19,"[MultiModal] 그림과 같이 길이가 8L이고 질량이 m인 막대 A, B가 실에 매달려 수평을 이루며 정지해 있다. B의 왼쪽 끝으로부터 x만큼 떨어진 지점에는 질량이 2m인 물체가 고정되어 있고, y만큼 떨어진 지점에는 질량이 4m인 물체가 실 p에 매달려 있다. p가 끊어졌을 때에도 A, B는 수평을 이루며 정지해 있다.
x+y는? (단, 막대의 밀도는 균일하고, 막대의 두께와 폭, 물체의 크기, 실의 질량은 무시한다.)",L,17L/4,19L/4,5L,21L/4,2
KSAT_2023_11_수능_화학Ⅰ,11,"[MultiModal] 표는 t℃에서 X(aq) (가)~(다)에 대한 자료이다.
--- 수용액: (가), (나), (다)
부피(L): V₁, V₂, V₂
몰 농도(M): 0.4, 0.3, 0.2
용질의 질량(g): w, ?, 3w
--- (가)와 (다)를 혼합한 용액의 몰농도(M)는? (단, 혼합 용액의 부피는 혼합 전 각 용액의 부피의 합과 같다.)",6/25,10/15,2/7,4/10,3/13,1
KSAT_2023_11_수능_화학Ⅰ,12,"[MultiModal] 다음은 2가지 산화 환원 반응에 대한 자료이다. 원소 X와 Y의 산화물에서 산소(O)의 산화수는 -2이다.
--- 화학 반응식
(가) 3XO₃⁻ + BrO₃⁻ → 3XO₄⁻ + Br⁻
(나) aX₂O₃ + 4YO₂⁻ + bH⁺ → aX₂O_m + 4Y²⁺ + c H₂O
(a~c는 반응 계수)
생성물에서 X의 산화수 / 반응물에서 X의 산화수 는 (가)에서와 (나)에서가 같다.
a는 (가)에서 각 원자의 산화수 중 가장 큰 값과 같다.
--- m×n / b는? (단, X와 Y는 임의의 원소 기호이다.)",2/3,5/6,3/1,4/2,5/2,2
KSAT_2023_11_수능_화학Ⅰ,16,"[MultiModal] 다음은 25℃에서 식초에 들어 있는 아세트산(CH₃COOH)의 질량을 알아보기 위한 중화 적정 실험이다.
--- [자료]
25℃에서 식초 A, B의 밀도(g/mL)는 각각 d_A, d_B이다.
[실험 과정]
(가) 식초 A, B를 준비한다.
(나) A 20 mL에 물을 넣어 수용액 I 100 mL를 만든다.
(다) 50 mL의 I에 페놀프탈레인 용액을 2~3 방울 넣고 a M NaOH(aq)으로 적정하였을 때, 수용액 전체가 붉게 변하는 순간까지 넣어 준 NaOH(aq)의 부피(V)를 측정한다.
(라) B 20 mL에 물을 넣어 수용액 II 100g을 만든다.
(마) 50 mL의 I 대신 50g의 II를 이용하여 (다)를 반복한다.
[실험 결과]
(다)에서 V: 10 mL
(마)에서 V: 25 mL
식초 A, B 각 1g에 들어 있는 CH₃COOH의 질량
식초: A, B
CH₃COOH의 질량(g): A 0.02, B X
--- x는? (단, 온도는 25℃로 일정하고, 중화 적정 과정에서 식초 A, B에 포함된 물질 중 CH₃COOH만 NaOH과 반응한다.)",d_A / (20d_B),d_A / (10d_B),d_B / (50d_A),d_B / (20d_A),d_B / (10d_A),1
